date_day,ad_source,campaign_id,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions,revenue_usd
2025-10-03,tiktok,ti_0276,Video Prospecting Oct,PL,android,748.86,34223,855,51,25,0.0
2025-10-04,tiktok,ti_0277,UGC Launch Oct,PT,ios,481.81,13414,376,27,14,0.0
2025-10-05,tiktok,ti_0278,Creator Push Oct,SE,ios,725.54,21080,566,34,15,0.0
2025-10-06,tiktok,ti_0279,Video Prospecting Oct,NL,ios,761.29,48950,674,39,27,0.0
2025-10-07,tiktok,ti_0280,UGC Launch Oct,DE,ios,771.7,54598,1358,78,42,0.0
2025-10-08,tiktok,ti_0281,Creator Push Oct,FR,ios,745.41,37764,924,101,33,0.0
2025-10-09,tiktok,ti_0282,Video Prospecting Oct,FR,ios,712.48,26177,675,64,19,0.0
2025-10-10,tiktok,ti_0283,UGC Launch Oct,SE,ios,534.67,26470,586,51,23,0.0
2025-10-11,tiktok,ti_0284,Creator Push Oct,FR,ios,654.81,45467,965,89,27,0.0
2025-10-12,tiktok,ti_0285,Video Prospecting Oct,PT,ios,837.04,38000,841,99,35,0.0
2025-10-13,tiktok,ti_0286,UGC Launch Oct,FR,ios,890.18,39021,1061,115,36,0.0
2025-10-14,tiktok,ti_0287,Creator Push Oct,SE,ios,750.45,28173,735,59,27,0.0
2025-10-15,tiktok,ti_0288,Video Prospecting Oct,NL,ios,680.76,22026,666,62,23,0.0
2025-10-16,tiktok,ti_0289,UGC Launch Oct,ES,android,784.81,33232,633,53,17,0.0
2025-10-17,tiktok,ti_0290,Creator Push Oct,DE,ios,822.61,35188,1013,63,41,0.0
2025-10-18,tiktok,ti_0291,Video Prospecting Oct,SE,ios,630.44,16900,540,59,12,0.0
2025-10-19,tiktok,ti_0292,UGC Launch Oct,DE,ios,716.12,43652,894,63,29,0.0
2025-10-20,tiktok,ti_0293,Creator Push Oct,NL,android,677.65,23796,583,38,21,0.0
2025-10-21,tiktok,ti_0294,Video Prospecting Oct,IT,ios,898.89,47853,845,75,32,0.0
2025-10-22,tiktok,ti_0295,UGC Launch Oct,ES,ios,798.98,59691,761,90,21,0.0
2025-10-23,tiktok,ti_0296,Creator Push Oct,NL,android,721.88,39057,723,45,21,0.0
2025-10-24,tiktok,ti_0297,Video Prospecting Oct,DE,ios,750.94,36570,885,99,27,0.0
2025-10-25,tiktok,ti_0298,UGC Launch Oct,PL,ios,672.42,25897,645,53,16,0.0
2025-10-26,tiktok,ti_0299,Creator Push Oct,DE,android,709.67,29626,664,42,20,0.0
2025-10-27,tiktok,ti_0300,Video Prospecting Oct,BE,android,789.93,24923,664,46,17,0.0
2025-10-28,tiktok,ti_0301,UGC Launch Oct,IT,android,845.7,32022,815,82,28,0.0
2025-10-29,tiktok,ti_0302,Creator Push Oct,FR,android,1045.14,31223,992,118,30,0.0
2025-10-30,tiktok,ti_0303,Video Prospecting Oct,DE,android,602.57,43042,782,85,21,0.0
2025-10-31,tiktok,ti_0304,UGC Launch Oct,NL,ios,562.45,42452,864,100,23,0.0
2025-11-01,tiktok,ti_0305,Creator Push Nov,PL,android,766.06,35806,771,88,25,0.0
2025-11-02,tiktok,ti_0306,Video Prospecting Nov,SE,ios,654.15,22165,472,26,12,0.0
2025-11-03,tiktok,ti_0307,UGC Launch Nov,DE,android,937.36,45579,1003,52,23,0.0
2025-11-04,tiktok,ti_0308,Creator Push Nov,PT,android,714.72,26673,901,56,22,0.0
2025-11-05,tiktok,ti_0309,Video Prospecting Nov,IT,android,939.93,86940,1954,141,64,0.0
2025-11-06,tiktok,ti_0310,UGC Launch Nov,DE,android,1092.11,38597,1029,108,21,0.0
2025-11-07,tiktok,ti_0311,Creator Push Nov,IE,ios,1065.96,75961,1374,92,44,0.0
2025-11-08,tiktok,ti_0312,Video Prospecting Nov,FR,android,640.35,36218,763,61,28,0.0
2025-11-09,tiktok,ti_0313,UGC Launch Nov,NL,android,723.87,26262,722,43,20,0.0
2025-11-10,tiktok,ti_0314,Creator Push Nov,SE,ios,1037.11,34458,968,86,28,0.0
2025-11-11,tiktok,ti_0315,Video Prospecting Nov,DE,ios,1158.47,51696,894,90,20,0.0
2025-11-12,tiktok,ti_0316,UGC Launch Nov,PL,ios,799.63,20749,678,50,17,0.0
2025-11-13,tiktok,ti_0317,Creator Push Nov,DE,ios,812.43,29172,751,75,21,0.0
2025-11-14,tiktok,ti_0318,Video Prospecting Nov,ES,ios,1067.14,54091,1125,108,37,0.0
2025-11-15,tiktok,ti_0319,UGC Launch Nov,PT,android,718.61,37706,978,95,28,0.0
2025-11-16,tiktok,ti_0320,Creator Push Nov,ES,ios,647.9,33567,716,72,17,0.0
2025-11-17,tiktok,ti_0321,Video Prospecting Nov,ES,ios,1058.56,52384,940,66,26,0.0
2025-11-18,tiktok,ti_0322,UGC Launch Nov,PT,android,705.72,52467,1300,134,31,0.0
2025-11-19,tiktok,ti_0323,Creator Push Nov,FR,ios,834.4,32458,891,102,37,0.0
2025-11-20,tiktok,ti_0324,Video Prospecting Nov,DE,ios,1047.6,29932,852,60,23,0.0
2025-11-21,tiktok,ti_0325,UGC Launch Nov,NL,android,841.59,44173,753,41,30,0.0
2025-11-22,tiktok,ti_0326,Creator Push Nov,IE,ios,837.57,46416,929,91,20,0.0
2025-11-23,tiktok,ti_0327,Video Prospecting Nov,IT,ios,626.72,30420,705,76,18,0.0
2025-11-24,tiktok,ti_0328,UGC Launch Nov,IT,ios,1022.93,33816,960,50,38,0.0
2025-11-25,tiktok,ti_0329,Creator Push Nov,FR,android,983.75,36843,1085,104,32,0.0
2025-11-26,tiktok,ti_0330,Video Prospecting Nov,FR,android,1132.13,48278,1077,59,48,0.0
2025-11-27,tiktok,ti_0331,UGC Launch Nov,FR,android,891.0,37327,706,48,26,0.0
2025-11-28,tiktok,ti_0332,Creator Push Nov,NL,android,877.2,36882,972,87,39,0.0
2025-11-29,tiktok,ti_0333,Video Prospecting Nov,NL,android,746.51,40215,884,52,19,0.0
2025-11-30,tiktok,ti_0334,UGC Launch Nov,FR,ios,867.63,29414,758,75,25,0.0
2025-12-01,tiktok,ti_0335,Creator Push Dec,ES,android,826.82,28695,815,86,24,0.0
2025-12-02,tiktok,ti_0336,Video Prospecting Dec,PT,ios,904.4,42311,1124,74,46,0.0
2025-12-03,tiktok,ti_0337,UGC Launch Dec,SE,ios,1174.63,101047,1998,184,57,0.0
2025-12-04,tiktok,ti_0338,Creator Push Dec,FR,android,1023.56,42746,805,80,25,0.0
2025-12-05,tiktok,ti_0339,Video Prospecting Dec,IE,ios,1016.33,44238,783,53,21,0.0
2025-12-06,tiktok,ti_0340,UGC Launch Dec,IT,ios,701.46,27837,755,73,16,0.0
2025-12-07,tiktok,ti_0341,Creator Push Dec,FR,android,847.88,28143,809,91,28,0.0
2025-12-08,tiktok,ti_0342,Video Prospecting Dec,PL,ios,772.3,39425,774,79,22,0.0
2025-12-09,tiktok,ti_0343,UGC Launch Dec,FR,android,730.02,32194,699,44,23,0.0
2025-12-10,tiktok,ti_0344,Creator Push Dec,ES,ios,801.02,31619,632,69,16,0.0
2025-12-11,tiktok,ti_0345,Video Prospecting Dec,IT,ios,1105.91,45190,1054,101,32,0.0
2025-12-12,tiktok,ti_0346,UGC Launch Dec,IE,ios,944.37,49256,1001,65,26,0.0
2025-12-13,tiktok,ti_0347,Creator Push Dec,ES,android,657.71,31568,641,39,18,0.0
2025-12-14,tiktok,ti_0348,Video Prospecting Dec,IT,ios,718.72,24731,721,38,23,0.0
2025-12-15,tiktok,ti_0349,UGC Launch Dec,FR,ios,980.99,32195,893,98,25,0.0
2025-12-16,tiktok,ti_0350,Creator Push Dec,PL,ios,1075.4,48598,1166,134,40,0.0
2025-12-17,tiktok,ti_0351,Video Prospecting Dec,PT,android,711.74,29192,836,87,20,0.0
2025-12-18,tiktok,ti_0352,UGC Launch Dec,ES,ios,1095.48,39178,836,64,24,0.0
2025-12-19,tiktok,ti_0353,Creator Push Dec,FR,android,1043.08,36602,944,91,37,0.0
2025-12-20,tiktok,ti_0354,Video Prospecting Dec,IT,android,682.76,30527,607,40,16,0.0
2025-12-21,tiktok,ti_0355,UGC Launch Dec,IT,ios,714.36,25213,521,48,11,0.0
2025-12-22,tiktok,ti_0356,Creator Push Dec,BE,ios,986.13,36293,1012,57,39,0.0
2025-12-23,tiktok,ti_0357,Video Prospecting Dec,PT,ios,885.74,50612,948,64,29,0.0
2025-12-24,tiktok,ti_0358,UGC Launch Dec,DE,android,940.52,41143,906,79,22,0.0
2025-12-25,tiktok,ti_0359,Creator Push Dec,SE,ios,785.81,52984,998,92,24,0.0
2025-12-26,tiktok,ti_0360,Video Prospecting Dec,DE,android,687.28,46592,861,100,30,0.0
2025-12-27,tiktok,ti_0361,UGC Launch Dec,ES,android,1013.95,54835,1302,73,31,0.0
2025-12-28,tiktok,ti_0362,Creator Push Dec,BE,ios,774.74,29991,718,77,15,0.0
2025-12-29,tiktok,ti_0363,Video Prospecting Dec,DE,ios,951.76,80919,1401,131,49,0.0
2025-12-30,tiktok,ti_0364,UGC Launch Dec,PL,android,988.49,30983,1013,82,33,0.0
2025-12-31,tiktok,ti_0365,Creator Push Dec,ES,android,1095.29,38791,1164,74,40,0.0
