date_day,ad_source,campaign_id,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions,revenue_usd
2025-09-30,facebook,fa_0273,Prospecting EU Sep,FR,android,670.93,32601,922,63,31,0.0
2025-10-01,facebook,fa_0274,Lookalike Scale Oct,DE,android,705.25,30376,856,79,32,0.0
2025-10-02,facebook,fa_0275,Retargeting Loop Oct,FR,android,532.86,22151,532,28,25,0.0
2025-10-03,facebook,fa_0276,Prospecting EU Oct,BE,android,608.07,24510,636,65,33,0.0
2025-10-04,facebook,fa_0277,Lookalike Scale Oct,NL,ios,488.04,19645,608,40,18,0.0
2025-10-05,facebook,fa_0278,Retargeting Loop Oct,DE,ios,578.23,33245,651,74,22,0.0
2025-10-06,facebook,fa_0279,Prospecting EU Oct,DE,ios,755.99,26133,617,64,14,0.0
2025-10-07,facebook,fa_0280,Lookalike Scale Oct,FR,ios,647.0,18613,566,32,15,0.0
2025-10-08,facebook,fa_0281,Retargeting Loop Oct,ES,android,652.35,29818,732,40,34,0.0
2025-10-09,facebook,fa_0282,Prospecting EU Oct,ES,ios,683.07,32984,679,67,23,0.0
2025-10-10,facebook,fa_0283,Lookalike Scale Oct,BE,android,502.24,18279,532,39,18,0.0
2025-10-11,facebook,fa_0284,Retargeting Loop Oct,FR,android,471.52,15222,453,29,15,0.0
2025-10-12,facebook,fa_0285,Prospecting EU Oct,DE,android,535.73,13877,401,25,17,0.0
2025-10-13,facebook,fa_0286,Lookalike Scale Oct,ES,ios,540.79,21855,621,38,18,0.0
2025-10-14,facebook,fa_0287,Retargeting Loop Oct,NL,ios,718.01,31741,685,52,22,0.0
2025-10-15,facebook,fa_0288,Prospecting EU Oct,SE,android,503.54,13455,512,49,18,0.0
2025-10-16,facebook,fa_0289,Lookalike Scale Oct,NL,android,564.91,22971,555,42,18,0.0
2025-10-17,facebook,fa_0290,Retargeting Loop Oct,PL,ios,589.16,25251,618,41,23,0.0
2025-10-18,facebook,fa_0291,Prospecting EU Oct,ES,ios,521.01,21643,651,52,29,0.0
2025-10-19,facebook,fa_0292,Lookalike Scale Oct,SE,ios,412.95,16274,487,26,16,0.0
2025-10-20,facebook,fa_0293,Retargeting Loop Oct,ES,android,547.79,33640,933,106,35,0.0
2025-10-21,facebook,fa_0294,Prospecting EU Oct,DE,ios,608.93,28146,801,76,36,0.0
2025-10-22,facebook,fa_0295,Lookalike Scale Oct,DE,android,586.08,21847,661,44,24,0.0
2025-10-23,facebook,fa_0296,Retargeting Loop Oct,DE,ios,625.85,19503,569,63,17,0.0
2025-10-24,facebook,fa_0297,Prospecting EU Oct,DE,android,510.09,18927,460,25,19,0.0
2025-10-25,facebook,fa_0298,Lookalike Scale Oct,FR,android,398.26,14829,418,36,17,0.0
2025-10-26,facebook,fa_0299,Retargeting Loop Oct,FR,ios,280.04,11373,331,19,15,0.0
2025-10-27,facebook,fa_0300,Prospecting EU Oct,DE,android,465.2,21255,618,66,22,0.0
2025-10-28,facebook,fa_0301,Lookalike Scale Oct,ES,android,531.29,28775,791,85,34,0.0
2025-10-29,facebook,fa_0302,Retargeting Loop Oct,PL,android,448.25,19518,460,37,20,0.0
2025-10-30,facebook,fa_0303,Prospecting EU Oct,DE,android,535.92,17005,503,26,12,0.0
2025-10-31,facebook,fa_0304,Lookalike Scale Oct,IT,android,637.38,22122,674,66,24,0.0
2025-11-01,facebook,fa_0305,Retargeting Loop Nov,IT,ios,511.15,22798,665,63,31,0.0
2025-11-02,facebook,fa_0306,Prospecting EU Nov,ES,android,622.39,38308,804,90,25,0.0
2025-11-03,facebook,fa_0307,Lookalike Scale Nov,PL,android,742.31,20674,601,49,26,0.0
2025-11-04,facebook,fa_0308,Retargeting Loop Nov,FR,ios,673.19,19348,655,64,23,0.0
2025-11-05,facebook,fa_0309,Prospecting EU Nov,PL,ios,740.96,28332,838,93,23,0.0
2025-11-06,facebook,fa_0310,Lookalike Scale Nov,FR,ios,758.62,26176,673,40,14,0.0
2025-11-07,facebook,fa_0311,Retargeting Loop Nov,DE,android,539.23,19020,548,58,17,0.0
2025-11-08,facebook,fa_0312,Prospecting EU Nov,NL,android,678.74,37113,1010,88,28,0.0
2025-11-09,facebook,fa_0313,Lookalike Scale Nov,SE,ios,410.92,15595,409,43,19,0.0
2025-11-10,facebook,fa_0314,Retargeting Loop Nov,DE,android,698.63,23343,694,73,15,0.0
2025-11-11,facebook,fa_0315,Prospecting EU Nov,PL,ios,614.04,17940,516,42,21,0.0
2025-11-12,facebook,fa_0316,Lookalike Scale Nov,DE,android,620.17,30572,753,76,26,0.0
2025-11-13,facebook,fa_0317,Retargeting Loop Nov,ES,ios,693.72,18250,636,33,26,0.0
2025-11-14,facebook,fa_0318,Prospecting EU Nov,DE,android,636.76,18570,587,48,16,0.0
2025-11-15,facebook,fa_0319,Lookalike Scale Nov,PL,ios,537.67,25422,528,34,20,0.0
2025-11-16,facebook,fa_0320,Retargeting Loop Nov,PT,ios,550.09,21156,571,45,17,0.0
2025-11-17,facebook,fa_0321,Prospecting EU Nov,PL,ios,589.43,22395,612,70,24,0.0
2025-11-18,facebook,fa_0322,Lookalike Scale Nov,PL,android,698.8,43624,748,83,33,0.0
2025-11-19,facebook,fa_0323,Retargeting Loop Nov,PT,android,572.38,25825,582,50,23,0.0
2025-11-20,facebook,fa_0324,Prospecting EU Nov,BE,android,732.16,21295,679,61,24,0.0
2025-11-21,facebook,fa_0325,Lookalike Scale Nov,PL,android,565.02,21916,601,56,24,0.0
2025-11-22,facebook,fa_0326,Retargeting Loop Nov,ES,android,578.98,23544,691,81,27,0.0
2025-11-23,facebook,fa_0327,Prospecting EU Nov,BE,android,519.55,20667,587,69,19,0.0
2025-11-24,facebook,fa_0328,Lookalike Scale Nov,PT,ios,826.77,33189,920,68,21,0.0
2025-11-25,facebook,fa_0329,Retargeting Loop Nov,DE,android,593.4,25703,657,69,22,0.0
2025-11-26,facebook,fa_0330,Prospecting EU Nov,IE,ios,803.03,37535,839,64,19,0.0
2025-11-27,facebook,fa_0331,Lookalike Scale Nov,PL,ios,651.77,46494,952,77,29,0.0
2025-11-28,facebook,fa_0332,Retargeting Loop Nov,IE,ios,534.63,21715,527,32,27,0.0
2025-11-29,facebook,fa_0333,Prospecting EU Nov,IE,ios,677.58,16810,520,37,23,0.0
2025-11-30,facebook,fa_0334,Lookalike Scale Nov,PL,android,645.99,18455,581,35,19,0.0
2025-12-01,facebook,fa_0335,Retargeting Loop Dec,IT,android,856.86,30620,1006,97,38,0.0
2025-12-02,facebook,fa_0336,Prospecting EU Dec,PL,ios,652.81,35178,947,84,43,0.0
2025-12-03,facebook,fa_0337,Lookalike Scale Dec,SE,android,783.0,35609,859,63,30,0.0
2025-12-04,facebook,fa_0338,Retargeting Loop Dec,DE,ios,843.82,28023,937,73,23,0.0
2025-12-05,facebook,fa_0339,Prospecting EU Dec,FR,android,716.37,23608,749,38,19,0.0
2025-12-06,facebook,fa_0340,Lookalike Scale Dec,SE,android,801.42,34449,1020,87,45,0.0
2025-12-07,facebook,fa_0341,Retargeting Loop Dec,IE,android,558.74,24144,709,75,31,0.0
2025-12-08,facebook,fa_0342,Prospecting EU Dec,NL,android,802.54,29444,757,80,33,0.0
2025-12-09,facebook,fa_0343,Lookalike Scale Dec,PL,android,623.63,21402,695,78,27,0.0
2025-12-10,facebook,fa_0344,Retargeting Loop Dec,PL,android,638.77,27565,560,62,21,0.0
2025-12-11,facebook,fa_0345,Prospecting EU Dec,FR,ios,675.2,34354,892,97,34,0.0
2025-12-12,facebook,fa_0346,Lookalike Scale Dec,IT,android,703.93,36296,1088,55,37,0.0
2025-12-13,facebook,fa_0347,Retargeting Loop Dec,NL,android,603.4,21130,585,56,22,0.0
2025-12-14,facebook,fa_0348,Prospecting EU Dec,IT,ios,624.98,23651,804,88,31,0.0
2025-12-15,facebook,fa_0349,Lookalike Scale Dec,ES,android,507.48,21425,627,32,19,0.0
2025-12-16,facebook,fa_0350,Retargeting Loop Dec,PL,android,723.39,27211,674,35,33,0.0
2025-12-17,facebook,fa_0351,Prospecting EU Dec,NL,ios,657.69,30909,752,81,30,0.0
2025-12-18,facebook,fa_0352,Lookalike Scale Dec,SE,ios,538.0,26460,498,26,21,0.0
2025-12-19,facebook,fa_0353,Retargeting Loop Dec,ES,android,639.29,23526,766,44,25,0.0
2025-12-20,facebook,fa_0354,Prospecting EU Dec,FR,android,633.76,23280,656,54,24,0.0
2025-12-21,facebook,fa_0355,Lookalike Scale Dec,NL,android,619.42,19965,605,48,21,0.0
2025-12-22,facebook,fa_0356,Retargeting Loop Dec,ES,ios,558.21,21838,499,54,15,0.0
2025-12-23,facebook,fa_0357,Prospecting EU Dec,PL,android,644.0,25448,598,62,19,0.0
2025-12-24,facebook,fa_0358,Lookalike Scale Dec,DE,ios,651.52,24820,741,65,37,0.0
2025-12-25,facebook,fa_0359,Retargeting Loop Dec,ES,android,824.19,36343,928,84,36,0.0
2025-12-26,facebook,fa_0360,Prospecting EU Dec,FR,android,667.99,21994,603,72,25,0.0
2025-12-27,facebook,fa_0361,Lookalike Scale Dec,SE,ios,507.46,13278,449,49,17,0.0
2025-12-28,facebook,fa_0362,Retargeting Loop Dec,DE,android,563.06,17126,503,53,19,0.0
2025-12-29,facebook,fa_0363,Prospecting EU Dec,NL,android,449.28,21868,642,48,21,0.0
2025-12-30,facebook,fa_0364,Lookalike Scale Dec,PL,ios,695.86,35872,1033,118,41,0.0
2025-12-31,facebook,fa_0365,Retargeting Loop Dec,SE,ios,777.9,31160,806,75,26,0.0
