date_day,ad_source,campaign_id,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions,revenue_usd
2025-10-11,instagram,in_0284,Reels Scale Oct,NL,android,416.64,20063,529,30,16,0.0
2025-10-12,instagram,in_0285,Brand Reach Oct,FR,ios,486.5,31867,731,54,9,0.0
2025-10-13,instagram,in_0286,Stories Prospecting Oct,ES,android,555.58,26245,454,49,12,0.0
2025-10-14,instagram,in_0287,Reels Scale Oct,PL,ios,578.75,31681,632,59,20,0.0
2025-10-15,instagram,in_0288,Brand Reach Oct,PT,android,675.35,26825,672,37,20,0.0
2025-10-16,instagram,in_0289,Stories Prospecting Oct,NL,ios,737.3,50490,832,76,10,0.0
2025-10-17,instagram,in_0290,Reels Scale Oct,DE,android,571.58,34289,602,56,19,0.0
2025-10-18,instagram,in_0291,Brand Reach Oct,FR,ios,477.9,32536,487,51,16,0.0
2025-10-19,instagram,in_0292,Stories Prospecting Oct,PL,ios,434.61,20626,415,40,11,0.0
2025-10-20,instagram,in_0293,Reels Scale Oct,IT,ios,511.87,28230,657,36,16,0.0
2025-10-21,instagram,in_0294,Brand Reach Oct,IE,ios,518.94,25001,595,39,17,0.0
2025-10-22,instagram,in_0295,Stories Prospecting Oct,FR,ios,569.81,27868,555,47,13,0.0
2025-10-23,instagram,in_0296,Reels Scale Oct,DE,ios,514.12,33694,555,33,13,0.0
2025-10-24,instagram,in_0297,Brand Reach Oct,PL,ios,574.55,27630,585,70,13,0.0
2025-10-25,instagram,in_0298,Stories Prospecting Oct,ES,android,422.0,24170,483,44,17,0.0
2025-10-26,instagram,in_0299,Reels Scale Oct,FR,ios,381.75,16315,373,31,11,0.0
2025-10-27,instagram,in_0300,Brand Reach Oct,SE,ios,523.06,27049,573,59,14,0.0
2025-10-28,instagram,in_0301,Stories Prospecting Oct,FR,android,528.88,37658,907,86,20,0.0
2025-10-29,instagram,in_0302,Reels Scale Oct,FR,android,508.76,34228,644,74,20,0.0
2025-10-30,instagram,in_0303,Brand Reach Oct,BE,ios,514.48,23299,482,28,13,0.0
2025-10-31,instagram,in_0304,Stories Prospecting Oct,ES,android,589.62,19821,401,38,11,0.0
2025-11-01,instagram,in_0305,Reels Scale Nov,FR,ios,431.03,26747,515,49,14,0.0
2025-11-02,instagram,in_0306,Brand Reach Nov,IE,android,599.12,44487,976,73,26,0.0
2025-11-03,instagram,in_0307,Stories Prospecting Nov,FR,ios,590.01,34670,538,28,16,0.0
2025-11-04,instagram,in_0308,Reels Scale Nov,BE,ios,633.39,27899,449,31,15,0.0
2025-11-05,instagram,in_0309,Brand Reach Nov,IT,ios,761.02,68398,901,52,20,0.0
2025-11-06,instagram,in_0310,Stories Prospecting Nov,PL,ios,731.89,37788,783,71,18,0.0
2025-11-07,instagram,in_0311,Reels Scale Nov,PL,ios,476.76,22252,511,57,16,0.0
2025-11-08,instagram,in_0312,Brand Reach Nov,SE,android,555.66,20700,453,52,11,0.0
2025-11-09,instagram,in_0313,Stories Prospecting Nov,BE,android,631.95,40526,1029,53,29,0.0
2025-11-10,instagram,in_0314,Reels Scale Nov,IE,ios,557.73,23463,493,55,18,0.0
2025-11-11,instagram,in_0315,Brand Reach Nov,FR,ios,603.73,33943,610,56,19,0.0
2025-11-12,instagram,in_0316,Stories Prospecting Nov,IT,ios,770.6,36536,793,57,27,0.0
2025-11-13,instagram,in_0317,Reels Scale Nov,IE,ios,527.7,26331,560,64,19,0.0
2025-11-14,instagram,in_0318,Brand Reach Nov,NL,android,808.99,34407,732,75,25,0.0
2025-11-15,instagram,in_0319,Stories Prospecting Nov,BE,android,428.85,15285,367,20,11,0.0
2025-11-16,instagram,in_0320,Reels Scale Nov,BE,ios,475.47,36217,660,35,24,0.0
2025-11-17,instagram,in_0321,Brand Reach Nov,SE,android,595.42,34964,643,74,17,0.0
2025-11-18,instagram,in_0322,Stories Prospecting Nov,NL,android,605.94,26092,538,55,14,0.0
2025-11-19,instagram,in_0323,Reels Scale Nov,IT,ios,717.31,40104,977,52,31,0.0
2025-11-20,instagram,in_0324,Brand Reach Nov,PT,android,685.11,32110,595,34,15,0.0
2025-11-21,instagram,in_0325,Stories Prospecting Nov,NL,ios,662.61,23531,583,68,17,0.0
2025-11-22,instagram,in_0326,Reels Scale Nov,DE,android,546.64,22571,562,31,15,0.0
2025-11-23,instagram,in_0327,Brand Reach Nov,PT,android,407.38,29711,586,35,20,0.0
2025-11-24,instagram,in_0328,Stories Prospecting Nov,ES,ios,587.47,38994,741,55,24,0.0
2025-11-25,instagram,in_0329,Reels Scale Nov,NL,ios,746.34,41149,848,60,29,0.0
2025-11-26,instagram,in_0330,Brand Reach Nov,FR,ios,535.38,31304,509,45,14,0.0
2025-11-27,instagram,in_0331,Stories Prospecting Nov,BE,ios,775.79,31299,797,41,16,0.0
2025-11-28,instagram,in_0332,Reels Scale Nov,DE,android,629.64,30385,651,34,23,0.0
2025-11-29,instagram,in_0333,Brand Reach Nov,IE,ios,451.58,16839,407,40,15,0.0
2025-11-30,instagram,in_0334,Stories Prospecting Nov,PT,android,589.19,32299,614,61,15,0.0
2025-12-01,instagram,in_0335,Reels Scale Dec,ES,android,715.65,35801,769,50,18,0.0
2025-12-02,instagram,in_0336,Brand Reach Dec,DE,android,584.21,29549,604,54,12,0.0
2025-12-03,instagram,in_0337,Stories Prospecting Dec,PL,android,592.98,23007,592,70,21,0.0
2025-12-04,instagram,in_0338,Reels Scale Dec,PL,ios,566.4,36445,646,42,15,0.0
2025-12-05,instagram,in_0339,Brand Reach Dec,DE,android,588.03,29993,735,83,22,0.0
2025-12-06,instagram,in_0340,Stories Prospecting Dec,IT,android,353.98,18824,396,42,12,0.0
2025-12-07,instagram,in_0341,Reels Scale Dec,PL,android,477.78,23413,487,45,13,0.0
2025-12-08,instagram,in_0342,Brand Reach Dec,SE,android,763.93,73502,1156,122,32,0.0
2025-12-09,instagram,in_0343,Stories Prospecting Dec,PL,android,599.03,33082,677,68,18,0.0
2025-12-10,instagram,in_0344,Reels Scale Dec,IT,ios,682.27,41365,813,80,27,0.0
2025-12-11,instagram,in_0345,Brand Reach Dec,BE,ios,723.37,46274,1046,62,37,0.0
2025-12-12,instagram,in_0346,Stories Prospecting Dec,BE,ios,662.11,29969,582,60,21,0.0
2025-12-13,instagram,in_0347,Reels Scale Dec,ES,ios,493.66,29759,566,34,12,0.0
2025-12-14,instagram,in_0348,Brand Reach Dec,BE,android,489.26,40557,957,74,21,0.0
2025-12-15,instagram,in_0349,Stories Prospecting Dec,ES,android,596.14,23714,511,54,13,0.0
2025-12-16,instagram,in_0350,Reels Scale Dec,DE,android,677.32,33958,664,33,20,0.0
2025-12-17,instagram,in_0351,Brand Reach Dec,DE,ios,612.58,65500,1406,102,45,0.0
2025-12-18,instagram,in_0352,Stories Prospecting Dec,PL,ios,717.5,30430,683,43,12,0.0
2025-12-19,instagram,in_0353,Reels Scale Dec,SE,android,813.19,39056,795,79,23,0.0
2025-12-20,instagram,in_0354,Brand Reach Dec,IT,ios,570.71,29457,607,41,20,0.0
2025-12-21,instagram,in_0355,Stories Prospecting Dec,DE,android,423.84,15196,386,24,11,0.0
2025-12-22,instagram,in_0356,Reels Scale Dec,BE,android,680.9,39158,812,71,23,0.0
2025-12-23,instagram,in_0357,Brand Reach Dec,FR,ios,631.09,38768,559,37,11,0.0
2025-12-24,instagram,in_0358,Stories Prospecting Dec,PT,android,611.89,32253,753,46,27,0.0
2025-12-25,instagram,in_0359,Reels Scale Dec,DE,ios,581.2,24337,603,41,19,0.0
2025-12-26,instagram,in_0360,Brand Reach Dec,FR,android,624.99,29296,701,57,19,0.0
2025-12-27,instagram,in_0361,Stories Prospecting Dec,PT,android,777.16,34498,817,95,21,0.0
2025-12-28,instagram,in_0362,Reels Scale Dec,FR,android,770.39,57904,858,57,28,0.0
2025-12-29,instagram,in_0363,Brand Reach Dec,PL,ios,813.1,60594,1101,89,38,0.0
2025-12-30,instagram,in_0364,Stories Prospecting Dec,DE,ios,566.43,27571,581,49,16,0.0
2025-12-31,instagram,in_0365,Reels Scale Dec,IT,android,666.45,36116,768,44,17,0.0
