date_day,ad_source,campaign_id,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions,revenue_usd
2025-10-06,twitter,tw_0279,Retention Wave Oct,SE,android,389.14,21013,453,44,15,0.0
2025-10-07,twitter,tw_0280,Brand Pulse Oct,SE,android,330.89,12577,268,18,8,0.0
2025-10-08,twitter,tw_0281,Awareness Burst Oct,ES,android,448.78,19086,398,33,8,0.0
2025-10-09,twitter,tw_0282,Retention Wave Oct,PL,ios,424.47,25612,500,40,12,0.0
2025-10-10,twitter,tw_0283,Brand Pulse Oct,SE,android,272.47,35316,475,24,7,0.0
2025-10-11,twitter,tw_0284,Awareness Burst Oct,DE,android,297.7,22922,466,26,15,0.0
2025-10-12,twitter,tw_0285,Retention Wave Oct,IE,android,285.48,18538,309,35,8,0.0
2025-10-13,twitter,tw_0286,Brand Pulse Oct,IT,ios,463.08,33067,490,35,16,0.0
2025-10-14,twitter,tw_0287,Awareness Burst Oct,ES,ios,327.8,19479,354,39,12,0.0
2025-10-15,twitter,tw_0288,Retention Wave Oct,PT,android,324.09,14676,294,23,7,0.0
2025-10-16,twitter,tw_0289,Brand Pulse Oct,NL,android,345.52,18110,272,16,8,0.0
2025-10-17,twitter,tw_0290,Awareness Burst Oct,DE,android,344.7,21392,317,36,8,0.0
2025-10-18,twitter,tw_0291,Retention Wave Oct,ES,ios,254.33,12810,254,25,5,0.0
2025-10-19,twitter,tw_0292,Brand Pulse Oct,FR,ios,302.05,14379,304,32,9,0.0
2025-10-20,twitter,tw_0293,Awareness Burst Oct,SE,ios,328.63,28949,474,38,13,0.0
2025-10-21,twitter,tw_0294,Retention Wave Oct,FR,ios,312.86,14956,279,15,8,0.0
2025-10-22,twitter,tw_0295,Brand Pulse Oct,PL,ios,431.74,26210,473,45,16,0.0
2025-10-23,twitter,tw_0296,Awareness Burst Oct,FR,android,363.06,14647,323,37,7,0.0
2025-10-24,twitter,tw_0297,Retention Wave Oct,DE,android,302.73,21622,408,24,8,0.0
2025-10-25,twitter,tw_0298,Brand Pulse Oct,PL,ios,234.59,20749,261,20,8,0.0
2025-10-26,twitter,tw_0299,Awareness Burst Oct,IT,android,277.85,27303,423,49,14,0.0
2025-10-27,twitter,tw_0300,Retention Wave Oct,FR,android,293.13,15096,328,18,10,0.0
2025-10-28,twitter,tw_0301,Brand Pulse Oct,ES,android,290.52,10404,230,17,6,0.0
2025-10-29,twitter,tw_0302,Awareness Burst Oct,IE,ios,410.8,22872,503,57,14,0.0
2025-10-30,twitter,tw_0303,Retention Wave Oct,IT,android,348.11,23085,401,28,11,0.0
2025-10-31,twitter,tw_0304,Brand Pulse Oct,PT,ios,327.36,24749,380,37,10,0.0
2025-11-01,twitter,tw_0305,Awareness Burst Nov,FR,android,353.02,17399,351,24,9,0.0
2025-11-02,twitter,tw_0306,Retention Wave Nov,BE,ios,316.7,23470,414,24,13,0.0
2025-11-03,twitter,tw_0307,Brand Pulse Nov,PT,android,424.04,28722,496,26,12,0.0
2025-11-04,twitter,tw_0308,Awareness Burst Nov,ES,android,526.62,47025,750,64,15,0.0
2025-11-05,twitter,tw_0309,Retention Wave Nov,SE,android,417.87,15282,291,27,8,0.0
2025-11-06,twitter,tw_0310,Brand Pulse Nov,NL,ios,383.87,30110,461,37,10,0.0
2025-11-07,twitter,tw_0311,Awareness Burst Nov,NL,android,352.43,23106,388,35,8,0.0
2025-11-08,twitter,tw_0312,Retention Wave Nov,PL,android,374.95,21615,517,40,15,0.0
2025-11-09,twitter,tw_0313,Brand Pulse Nov,DE,android,336.02,19873,353,23,7,0.0
2025-11-10,twitter,tw_0314,Awareness Burst Nov,PL,ios,443.77,22905,498,48,11,0.0
2025-11-11,twitter,tw_0315,Retention Wave Nov,BE,ios,324.54,29401,549,46,13,0.0
2025-11-12,twitter,tw_0316,Brand Pulse Nov,FR,ios,397.14,14067,271,24,6,0.0
2025-11-13,twitter,tw_0317,Awareness Burst Nov,IT,android,425.59,26453,491,56,12,0.0
2025-11-14,twitter,tw_0318,Retention Wave Nov,SE,android,451.06,20974,519,36,13,0.0
2025-11-15,twitter,tw_0319,Brand Pulse Nov,DE,android,356.81,17244,330,32,7,0.0
2025-11-16,twitter,tw_0320,Awareness Burst Nov,SE,android,331.02,30869,582,46,11,0.0
2025-11-17,twitter,tw_0321,Retention Wave Nov,ES,ios,495.19,29401,545,61,20,0.0
2025-11-18,twitter,tw_0322,Brand Pulse Nov,FR,android,418.4,35689,590,31,16,0.0
2025-11-19,twitter,tw_0323,Awareness Burst Nov,FR,ios,297.22,16930,366,32,9,0.0
2025-11-20,twitter,tw_0324,Retention Wave Nov,PL,android,344.56,25876,403,23,12,0.0
2025-11-21,twitter,tw_0325,Brand Pulse Nov,FR,ios,416.83,62386,837,50,23,0.0
2025-11-22,twitter,tw_0326,Awareness Burst Nov,ES,android,355.23,22457,422,44,11,0.0
2025-11-23,twitter,tw_0327,Retention Wave Nov,FR,ios,279.74,14653,284,27,7,0.0
2025-11-24,twitter,tw_0328,Brand Pulse Nov,FR,ios,348.39,31663,457,23,11,0.0
2025-11-25,twitter,tw_0329,Awareness Burst Nov,DE,ios,441.53,24148,455,28,11,0.0
2025-11-26,twitter,tw_0330,Retention Wave Nov,PT,android,435.3,27154,488,49,17,0.0
2025-11-27,twitter,tw_0331,Brand Pulse Nov,IE,android,441.81,28342,373,35,9,0.0
2025-11-28,twitter,tw_0332,Awareness Burst Nov,FR,ios,462.14,43644,506,45,14,0.0
2025-11-29,twitter,tw_0333,Retention Wave Nov,PL,ios,347.35,18270,348,34,10,0.0
2025-11-30,twitter,tw_0334,Brand Pulse Nov,PL,android,306.29,17771,320,33,5,0.0
2025-12-01,twitter,tw_0335,Awareness Burst Dec,SE,android,495.39,26948,553,55,17,0.0
2025-12-02,twitter,tw_0336,Retention Wave Dec,PT,ios,481.78,27819,388,31,11,0.0
2025-12-03,twitter,tw_0337,Brand Pulse Dec,IT,android,522.45,23715,511,38,9,0.0
2025-12-04,twitter,tw_0338,Awareness Burst Dec,SE,android,448.94,24251,445,27,15,0.0
2025-12-05,twitter,tw_0339,Retention Wave Dec,ES,ios,430.45,20556,398,39,12,0.0
2025-12-06,twitter,tw_0340,Brand Pulse Dec,SE,ios,358.11,11317,270,30,7,0.0
2025-12-07,twitter,tw_0341,Awareness Burst Dec,PL,android,362.81,25371,455,29,10,0.0
2025-12-08,twitter,tw_0342,Retention Wave Dec,DE,ios,315.9,15045,263,32,6,0.0
2025-12-09,twitter,tw_0343,Brand Pulse Dec,ES,android,415.76,32431,542,57,14,0.0
2025-12-10,twitter,tw_0344,Awareness Burst Dec,SE,ios,404.21,31861,435,37,10,0.0
2025-12-11,twitter,tw_0345,Retention Wave Dec,PT,ios,447.21,23287,413,28,13,0.0
2025-12-12,twitter,tw_0346,Brand Pulse Dec,BE,android,443.83,27913,379,42,11,0.0
2025-12-13,twitter,tw_0347,Awareness Burst Dec,ES,android,333.59,28104,415,29,13,0.0
2025-12-14,twitter,tw_0348,Retention Wave Dec,NL,ios,327.61,22306,280,24,8,0.0
2025-12-15,twitter,tw_0349,Brand Pulse Dec,IT,android,346.8,15879,323,26,8,0.0
2025-12-16,twitter,tw_0350,Awareness Burst Dec,IE,android,441.96,18219,322,24,8,0.0
2025-12-17,twitter,tw_0351,Retention Wave Dec,BE,android,397.7,25371,550,47,14,0.0
2025-12-18,twitter,tw_0352,Brand Pulse Dec,FR,android,404.61,23632,385,19,10,0.0
2025-12-19,twitter,tw_0353,Awareness Burst Dec,FR,ios,489.02,33278,560,54,16,0.0
2025-12-20,twitter,tw_0354,Retention Wave Dec,PL,ios,399.59,28317,449,45,12,0.0
2025-12-21,twitter,tw_0355,Brand Pulse Dec,ES,ios,333.44,23047,349,27,9,0.0
2025-12-22,twitter,tw_0356,Awareness Burst Dec,NL,ios,525.07,26243,610,47,23,0.0
2025-12-23,twitter,tw_0357,Retention Wave Dec,DE,android,467.52,47095,449,34,12,0.0
2025-12-24,twitter,tw_0358,Brand Pulse Dec,ES,android,427.56,20096,439,34,12,0.0
2025-12-25,twitter,tw_0359,Awareness Burst Dec,ES,android,371.2,22282,480,43,12,0.0
2025-12-26,twitter,tw_0360,Retention Wave Dec,ES,ios,371.43,16296,271,30,8,0.0
2025-12-27,twitter,tw_0361,Brand Pulse Dec,DE,ios,392.77,22135,408,24,12,0.0
2025-12-28,twitter,tw_0362,Awareness Burst Dec,DE,android,252.01,17558,399,27,11,0.0
2025-12-29,twitter,tw_0363,Retention Wave Dec,BE,ios,524.02,31994,577,52,18,0.0
2025-12-30,twitter,tw_0364,Brand Pulse Dec,IT,ios,463.16,40805,481,40,14,0.0
2025-12-31,twitter,tw_0365,Awareness Burst Dec,NL,android,401.2,27994,445,29,9,0.0
